cohort,age,sex,year,csm_risk_agg,prev_alive_agg,prev_diseased_agg,prev_dead_agg,N,alive_agg,diseased_agg,dead_agg,prevalence_agg,i_agg,f_agg,r_agg,DR_agg,sub_pops,csm_risk0,N0,prev_alive0,prev_diseased0,prev_dead0,alive0,diseased0,dead0,prevalence0,i0,f0,r0,DR0,csm_risk1,N1,prev_alive1,prev_diseased1,prev_dead1,alive1,diseased1,dead1,prevalence1,i1,f1,r1,DR1,csm_risk2,N2,prev_alive2,prev_diseased2,prev_dead2,alive2,diseased2,dead2,prevalence2,i2,f2,r2,DR2,csm_risk3,N3,prev_alive3,prev_diseased3,prev_dead3,alive3,diseased3,dead3,prevalence3,i3,f3,r3,DR3,csm_risk4,N4,prev_alive4,prev_diseased4,prev_dead4,alive4,diseased4,dead4,prevalence4,i4,f4,r4,DR4,subpop_alive_sum,alive_error,subpop_diseased_sum,diseased_error,subpop_dead_sum,dead_error,csm_risk_other_weighted_average,csm_risk_other_error
0.0,12,female,2021,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,13,female,2022,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,14,female,2023,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,15,female,2024,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,16,female,2025,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,17,female,2026,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,18,female,2027,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,19,female,2028,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,20,female,2029,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,21,female,2030,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,22,female,2031,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,23,female,2032,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,24,female,2033,0.0,1000.0,0.0,0.0,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43103744852401793,1000.0,0.0,0.0,0.0,0.0,0.0,,
0.0,25,female,2034,0.0,1000.0,0.0,0.0,1000,999.9991713258102,0.0008286741898473338,0.0,0.0,8.28674533168143e-07,0.035169957550188403,0.0,0.43103744852401793,5,,200.0,200.0,0.0,0.0,199.9997973065581,0.0002026934419063764,0.0,1.013467209531882e-06,1.0134677230565158e-06,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,199.99981578585593,0.00018421414407043812,0.0,9.210707203521906e-07,9.210711445654317e-07,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,199.99983426515547,0.0001657348445291973,0.0,8.286742226459865e-07,8.286745660743475e-07,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,199.9998527444567,0.0001472555433110756,0.0,7.36277716555378e-07,7.362779875832633e-07,0.0,0.0,0.43103744852401793,,200.0,200.0,0.0,0.0,199.99987122375964,0.00012877624035922963,0.0,6.438812017961482e-07,6.438814090921791e-07,0.0,0.0,0.43103744852401793,999.9991713257859,2.4215296434704214e-11,0.000828674214176317,-2.432898327242583e-11,0.0,0.0,,
0.0,26,female,2035,8.297880162899674e-08,999.9991713258102,0.0008286741898473338,0.0,1000,999.9966860459275,0.0032309752708670203,8.297880162899673e-05,8.286741898473337e-07,2.485285030401783e-06,0.10550987191199612,0.0,0.43103744852401793,5,,200.0,199.9997973065581,0.0002026934419063764,0.0,199.999189408063,0.0007890313347637543,2.1560602249337535e-05,3.945157099118587e-06,3.0395001751832435e-06,0.11246401639461769,0.0,0.43103744852401793,,200.0,199.99981578585593,0.00018421414407043812,0.0,199.99926330857497,0.0007177405740987422,1.895085094361093e-05,3.5887032105386092e-06,2.762392764536756e-06,0.10855898928004148,0.0,0.43103744852401793,,200.0,199.99983426515547,0.0001657348445291973,0.0,199.99933720911426,0.0006463228290088039,1.6468056742269255e-05,3.2316144111360673e-06,2.4852853538902688e-06,0.10465396216546527,0.0,0.43103744852401793,,200.0,199.9998527444567,0.0001472555433110756,0.0,199.9994111096808,0.0005747773490067898,1.4112970177393436e-05,2.8738869478293527e-06,2.2081779432437808e-06,0.10074893495404515,0.0,0.43103744852401793,,200.0,199.99987122375964,0.00012877624035922963,0.0,199.9994850102747,0.0005031033795017079,1.1886345788525432e-05,2.515517047010067e-06,1.931070532597293e-06,0.09684390783946893,0.0,0.43103744852401793,999.9966860457079,2.1964297047816217e-10,0.003230975466379798,-1.955127778424659e-10,8.297882590113659e-05,-2.4272139853565022e-11,,
0.0,27,female,2036,6.146669931739366e-07,999.9966860459275,0.0032309752708670203,8.297880162899673e-05,1000,999.9917162432552,0.007586111001046447,0.0006976457437986028,3.2309755389694987e-06,4.969831491700922e-06,0.21101974382399225,0.0,0.43103744852401793,5,,200.0,199.999189408063,0.0007890313347637543,2.1560602249337535e-05,199.99797379740465,0.0018456810734360533,0.0001805215219121692,9.228413696816694e-06,6.078096397427221e-06,0.22497445144490616,0.0,0.43103744852401793,,200.0,199.99926330857497,0.0007177405740987422,1.895085094361093e-05,199.99815852289814,0.0016824225365806497,0.00015905456527320894,8.412119372833197e-06,5.5239639883875466e-06,0.2171627854459199,0.0,0.43103744852401793,,200.0,199.99933720911426,0.0006463228290088039,1.6468056742269255e-05,199.99834324856226,0.0015181997132564244,0.00013855172448984376,7.591003825015475e-06,4.969831579347874e-06,0.20935111944693366,0.0,0.43103744852401793,,200.0,199.9994111096808,0.0005747773490067898,1.4112970177393436e-05,199.99852797439695,0.0013529992849409592,0.00011902631811722131,6.765000450770274e-06,4.415699170308199e-06,0.2015394532542196,0.0,0.43103744852401793,,200.0,199.9994850102747,0.0005031033795017079,1.1886345788525432e-05,199.99871270040228,0.0011868077638608916,0.00010049183384808202,5.934041800918172e-06,3.861566761268525e-06,0.19372778725523335,0.0,0.43103744852401793,999.9917162436642,-4.090452421223745e-10,0.0075861103720749785,6.28971468658035e-10,0.0006976459636405252,-2.19841922444175e-10,,
0.0,28,female,2037,2.2493484345039363e-06,999.9917162432552,0.007586111001046447,0.0006976457437986028,1000,999.9834332936879,0.013619713703064917,0.0029469926090541776,7.586116293468191e-06,8.283052486168201e-06,0.35169957328617674,0.0,0.43103744852401793,5,,200.0,199.99797379740465,0.0018456810734360533,0.0001805215219121692,199.99594779536952,0.0032944108833719054,0.0007577937471126006,1.64721168291952e-05,1.0130164113901159e-05,0.37508511530868993,0.0,0.43103744852401793,,200.0,199.99815852289814,0.0016824225365806497,0.00015905456527320894,199.99631722637113,0.0030126659399102454,0.0006701076889612523,1.5063380169985595e-05,9.20660978416407e-06,0.362061238049897,0.0,0.43103744852401793,,200.0,199.99834324856226,0.0015181997132564244,0.00013855172448984376,199.99668665805518,0.002727478145234155,0.0005858637995856952,1.3637430674555534e-05,8.283055454426985e-06,0.34903736079110403,0.0,0.43103744852401793,,200.0,199.99852797439695,0.0013529992849409592,0.00011902631811722131,199.99705609042155,0.0024387554899507214,0.0005051540885006034,1.2193808248514063e-05,7.359501124689896e-06,0.33601348320932145,0.0,0.43103744852401793,,200.0,199.99871270040228,0.0011868077638608916,0.00010049183384808202,199.99742552347038,0.002146403653891062,0.0004280728757350971,1.073204123993409e-05,6.4359467949528085e-06,0.3229896059505285,0.0,0.43103744852401793,999.9834332936878,1.1368683772161603e-13,0.01361971411235809,-4.0929317227100803e-10,0.0029469921998952486,4.091589289600961e-10,,
0.0,29,female,2038,5.583429013400386e-06,999.9834332936879,0.013619713703064917,0.0029469926090541776,1000,999.9710086287026,0.020460966129235203,0.008530405168130528,1.3619753840378822e-05,1.2424948013803627e-05,0.5275493595599806,0.0,0.43103744852401793,5,,200.0,199.99594779536952,0.0032944108833719054,0.0007577937471126006,199.99290873984268,0.004915413190069385,0.0021758469672477077,2.4577333332927902e-05,1.519570096645965e-05,0.5628948764306374,0.0,0.43103744852401793,,200.0,199.99631722637113,0.0030126659399102454,0.0006701076889612523,199.9935552307018,0.004511750355040067,0.0019330189431627787,2.255896980978024e-05,1.3810328008710074e-05,0.5433497825811983,0.0,0.43103744852401793,,200.0,199.99668665805518,0.002727478145234155,0.0005858637995856952,199.99420172365075,0.004100318465667281,0.001697957883578738,2.05017663840157e-05,1.2424955050960501e-05,0.5238046887317591,0.0,0.43103744852401793,,200.0,199.99705609042155,0.0024387554899507214,0.0005051540885006034,199.99484821868947,0.003680764401734672,0.0014710169087948088,1.840395737133577e-05,1.1039582093210925e-05,0.5042595943976054,0.0,0.43103744852401793,,200.0,199.99742552347038,0.002146403653891062,0.0004280728757350971,199.99549471581804,0.00325271971646866,0.0012525644654886037,1.6263700439009534e-05,9.654209135461349e-06,0.4847145005481663,0.0,0.43103744852401793,999.9710086287027,-1.1368683772161603e-13,0.020460966128980067,2.551361899527649e-13,0.008530405168272637,-1.4210854715202004e-13,,
0.0,30,female,2039,1.0684866895967276e-05,999.9710086287026,0.020460966129235203,0.008530405168130528,1000,999.9536145047795,0.0271703143026798,0.019215180917854013,2.046114067105533e-05,1.7394779505504547e-05,0.7385691033839726,0.0,0.43103744852401793,5,,200.0,199.99290873984268,0.004915413190069385,0.0021758469672477077,199.98862983768723,0.006503241231626312,0.004866921081145392,3.2516997446433396e-05,2.1395498256295656e-05,0.7929159901438314,0.0,0.43103744852401793,,200.0,199.9935552307018,0.004511750355040067,0.0019330189431627787,199.98967636384464,0.005982216935348733,0.004341419220025955,2.991173397362755e-05,1.9395147350596524e-05,0.7631538345894615,0.0,0.43103744852401793,,200.0,199.99420172365075,0.004100318465667281,0.001697957883578738,199.99072289547846,0.005448117964560538,0.0038289865569822723,2.7241111352048512e-05,1.7394796444897392e-05,0.7333916790350917,0.0,0.43103744852401793,,200.0,199.99484821868947,0.003680764401734672,0.0014710169087948088,199.9917694325913,0.004899977539487906,0.003330589869221967,2.4500295699622783e-05,1.5394445525804165e-05,0.7036295234807217,0.0,0.43103744852401793,,200.0,199.99549471581804,0.00325271971646866,0.0012525644654886037,199.9928159751779,0.004336760631734865,0.00284726419036474,2.1684111860650328e-05,1.3394094620105033e-05,0.6738673679263518,0.0,0.43103744852401793,999.9536145047795,0.0,0.02717031430275835,-7.855174843918178e-14,0.019215180917740327,1.1368683772161603e-13,,
