cohort,age,sex,year,mortality_agg,prev_alive_agg,prev_dead_agg,alive_agg,dead_agg,PY_agg,YLD_agg,HALY_agg,sub_pops,mortality0,prev_alive0,prev_dead0,alive0,dead0,PY0,YLD0,HALY0,mortality1,prev_alive1,prev_dead1,alive1,dead1,PY1,YLD1,HALY1,mortality2,prev_alive2,prev_dead2,alive2,dead2,PY2,YLD2,HALY2,mortality3,prev_alive3,prev_dead3,alive3,dead3,PY3,YLD3,HALY3,mortality4,prev_alive4,prev_dead4,alive4,dead4,PY4,YLD4,HALY4,subpop_PY_sum,PY_error,subpop_HALY_sum,HALY_error
0.0,42,female,2011,0.0018216579999999999,21800.0,0.0,21760.32400461906,39.67599538094146,21780.16200230953,0.160344179,18287.839807562214,5,0.0022883421445352428,2180.0,0.0,2175.0171175692562,4.982882430743757,2177.508558784628,0.17395848755579887,1798.7124632586465,0.0020661314680153198,6540.0,0.0,6526.501449890752,13.498550109247844,6533.250724945376,0.16747606254807307,5439.08761789218,0.0018439207914953965,4360.0,0.0,4351.967912891077,8.032087108923406,4355.983956445538,0.16099363754034726,3654.698254229977,0.0016217101163749732,4360.0,0.0,4352.935074071893,7.064925928107186,4356.467537035946,0.15451121268065024,3683.3444548846364,0.00139949943985505,4360.0,0.0,4353.90245019622,6.097549803779657,4356.95122509811,0.14802878767292443,3711.9970172967733,21780.162002309597,-6.548361852765083e-11,18287.839807562214,0.0
0.0,43,female,2012,0.002010572,21760.32400461906,39.67599538094146,21716.617258967297,83.38274103270305,21738.470631793178,0.160344179,18252.83340562269,5,0.002525775065210063,2175.0171175692562,4.982882430743757,2169.5304455338733,10.469554466126738,2172.2737815515648,0.17396126550723962,1794.3822854846576,0.002280508339114141,6526.501449890752,13.498550109247844,6511.634667263076,28.365332736923847,6519.068058576914,0.1674787369813576,5427.262773830941,0.0020352416130182184,4351.967912891077,8.032087108923406,4343.119613963622,16.880386036377786,4347.543763427349,0.16099620845547558,3647.605701421297,0.0017899748884670046,4352.935074071893,7.064925928107186,4345.150398863261,14.849601136738784,4349.042736467577,0.1545136800776247,3677.0561384411085,0.001544708162371082,4353.90245019622,6.097549803779657,4347.182133343675,12.81786665632535,4350.542291769947,0.14803115155174268,3706.526506444684,21738.470631793352,-1.7462298274040222e-10,18252.83340562269,0.0
0.0,44,female,2013,0.002217541,21716.617258967297,83.38274103270305,21668.513125970447,131.4868740295533,21692.565192468872,0.160344179,18214.288636278474,5,0.0027859273840219762,2169.5304455338733,10.469554466126738,2163.494702729585,16.505297270415213,2166.512574131729,0.1739643307471213,1789.6166641176796,0.002515398429155119,6511.634667263076,28.365332736923847,6495.275894690701,44.724105309299375,6503.455280976888,0.16748168799750732,5414.245612702576,0.002244869474288261,4343.119613963622,16.880386036377786,4333.380812577867,26.61918742213311,4338.250213270745,0.16099904524789327,3639.7960708876853,0.0019743405211252152,4345.150398863261,14.849601136738784,4336.580055532409,23.41994446759145,4340.865227197835,0.154516402646313,3670.1303479187554,0.0017038115662583574,4347.182133343675,12.81786665632535,4339.781660440198,20.21833955980219,4343.481896891936,0.14803375989669895,3700.499940651777,21692.565192469134,-2.6193447411060333e-10,18214.288636278474,0.0
